ID,name,type,kegg,formula,super_class,class,sub_class,family,description,importance
METAB_00564,Dihydrocoumarin,metabolite,,C9H8O2,Lactone,Lactone (Coumarin),Lactone (Coumarin),Lactone,二氢香豆素，由香豆素还原生成。,中 - 增强烟草甜香和奶香
METAB_00565,6-Pentyl-2H-pyran-2-one,metabolite,,C10H14O2,Lactone,Lactone (Pyranone),Lactone (Pyranone),Lactone,6-戊基-2H-吡喃-2-酮，由脂肪酸途径或Trichoderma spp.代谢生成，具有椰子香。,高 - 烟草椰子香的贡献者
METAB_00566,"6-Pentyl-5,6-dihydro-2H-pyran-2-one (Massoia lactone)",metabolite,,C10H16O2,Lactone,Lactone (Pyranone),Lactone (Pyranone),Lactone,"6-戊基-5,6-二氢-2H-吡喃-2-酮(马索亚内酯)。",中 - 增强烟草椰子香和奶香
METAB_00567,Whiskey lactone (Oak lactone),metabolite,,C9H16O2,Lactone,Lactone (γ-Lactone),Lactone (γ-Lactone),Lactone,威士忌内酯(橡木内酯)，由橡木木质素降解或微生物转化生成。,中 - 增强烟草威士忌香和椰子香
METAB_00568,Pantolactone,metabolite,,C6H10O3,Lactone,Lactone (γ-Lactone),Lactone (γ-Lactone),Lactone,泛解内酯，由泛酸降解或α-酮异戊酸途径生成。,中 - 代谢中间体
METAB_00569,Tetrahydro-6-methyl-2H-pyran-2-one,metabolite,,C6H10O2,Lactone,Lactone (δ-Lactone),Lactone (δ-Lactone),Lactone,四氢-6-甲基-2H-吡喃-2-酮(δ-己内酯异构体)。,中 - 增强烟草甜香和果香
METAB_00570,Cembratriene-diol (CBT-diol),metabolite,,C20H34O2,Tobacco-specific compound,Tobacco-specific compound (Cembranoid),Tobacco-specific compound (Cembranoid),Tobacco-specific compound,西柏三烯二醇，由西柏三烯羟基化生成，是茄酮的前体。,极高 - 茄酮前体和烟草重要香气前体
METAB_00571,α-Cembratriene-diol,metabolite,,C20H34O2,Tobacco-specific compound,Tobacco-specific compound (Cembranoid),Tobacco-specific compound (Cembranoid),Tobacco-specific compound,α-西柏三烯二醇，西柏三烯二醇的异构体。,高 - 茄酮前体
METAB_00572,β-Cembratriene-diol,metabolite,,C20H34O2,Tobacco-specific compound,Tobacco-specific compound (Cembranoid),Tobacco-specific compound (Cembranoid),Tobacco-specific compound,β-西柏三烯二醇，西柏三烯二醇的异构体。,高 - 茄酮前体
METAB_00573,"Tabanone (4,8,13-Duvatriene-1,3-diol)",metabolite,,C20H34O2,Tobacco-specific compound,Tobacco-specific compound (Cembranoid),Tobacco-specific compound (Cembranoid),Tobacco-specific compound,"Tabanone(4,8,13-杜伐三烯-1,3-二醇)，由西柏三烯二醇氧化生成。",高 - 烟草特有香气前体
METAB_00574,"Duvantriene (4,8,12,16-Tetramethylheptadeca-1,3,7,11,15-pentaene)",metabolite,,C20H32,Tobacco-specific compound,Tobacco-specific compound (Duvatriene),Tobacco-specific compound (Duvatriene),Tobacco-specific compound,杜伐三烯，由GGPP经杜伐烯合酶催化生成。,中 - 烟草特有二萜
METAB_00575,Duvatrienediol (DVT-diol),metabolite,,C20H34O2,Tobacco-specific compound,Tobacco-specific compound (Duvatriene),Tobacco-specific compound (Duvatriene),Tobacco-specific compound,杜伐三烯二醇，由杜伐三烯羟基化生成。,高 - 烟草特有香气前体
METAB_00576,α-Duvatrienediol,metabolite,,C20H34O2,Tobacco-specific compound,Tobacco-specific compound (Duvatriene),Tobacco-specific compound (Duvatriene),Tobacco-specific compound,α-杜伐三烯二醇。,中高 - 烟草特有香气前体
METAB_00577,β-Duvatrienediol,metabolite,,C20H34O2,Tobacco-specific compound,Tobacco-specific compound (Duvatriene),Tobacco-specific compound (Duvatriene),Tobacco-specific compound,β-杜伐三烯二醇。,中高 - 烟草特有香气前体
METAB_00578,Loliolide,metabolite,,C11H16O3,Tobacco-specific compound,Tobacco-specific compound (Carotenoid degradation product),Tobacco-specific compound (Carotenoid degradation product),Tobacco-specific compound,黑麦草内酯，由β-胡萝卜素氧化降解生成，具有甜香和木香。,中高 - 烟草甜香和木香的贡献者
METAB_00579,Solanafuran,metabolite,,C13H18O,Tobacco-specific compound,Tobacco-specific compound (Cembranoid degradation product),Tobacco-specific compound (Cembranoid degradation product),Tobacco-specific compound,茄呋喃，由西柏烷类或类胡萝卜素降解生成。,中 - 增强烟草甜香和木香
METAB_00580,Tobacco lactone,metabolite,,C10H14O2,Tobacco-specific compound,Tobacco-specific compound (Lactone),Tobacco-specific compound (Lactone),Tobacco-specific compound,烟草内酯，由脂肪酸或类胡萝卜素降解生成。,中高 - 增强烟草甜香和果香
METAB_00581,Pentadecane,metabolite,,C15H32,Hydrocarbon,Hydrocarbon,Hydrocarbon,Hydrocarbon,十五烷，由脂肪酸脱羧或长链烷烃降解生成。,中 - 增强烟草蜡香
METAB_00582,Heptadecane,metabolite,,C17H36,Hydrocarbon,Hydrocarbon,Hydrocarbon,Hydrocarbon,十七烷。,中 - 增强烟草蜡香
METAB_00583,Nonadecane,metabolite,,C19H40,Hydrocarbon,Hydrocarbon,Hydrocarbon,Hydrocarbon,十九烷。,中 - 增强烟草蜡香
METAB_00584,Heneicosane,metabolite,,C21H44,Hydrocarbon,Hydrocarbon,Hydrocarbon,Hydrocarbon,二十一烷。,中 - 增强烟草蜡香
METAB_00585,Tricosane,metabolite,,C23H48,Hydrocarbon,Hydrocarbon,Hydrocarbon,Hydrocarbon,二十三烷。,中 - 增强烟草蜡香
METAB_00586,Pentacosane,metabolite,,C25H52,Hydrocarbon,Hydrocarbon,Hydrocarbon,Hydrocarbon,二十五烷。,中 - 增强烟草蜡香
METAB_00587,Heptacosane,metabolite,,C27H56,Hydrocarbon,Hydrocarbon,Hydrocarbon,Hydrocarbon,二十七烷。,中 - 增强烟草蜡香
METAB_00588,Nonacosane,metabolite,,C29H60,Hydrocarbon,Hydrocarbon,Hydrocarbon,Hydrocarbon,二十九烷。,中 - 增强烟草蜡香
METAB_00589,Hentriacontane,metabolite,,C31H64,Hydrocarbon,Hydrocarbon,Hydrocarbon,Hydrocarbon,三十一烷。,中 - 增强烟草蜡香
METAB_00590,"1,1-Diethoxyethane (Acetal)",metabolite,,C6H14O2,Ether,Ether (Acetal),Ether (Acetal),Ether,"1,1-二乙氧基乙烷(乙缩醛)，由乙醛和乙醇缩合生成。",中 - 增强烟草果香和甜香
METAB_00591,"1,1-Diethoxypropane",metabolite,,C7H16O2,Ether,Ether (Acetal),Ether (Acetal),Ether,"1,1-二乙氧基丙烷。",中 - 增强烟草果香
METAB_00592,2-Ethoxyethanol,metabolite,,C4H10O2,Ether,Ether,Ether,Ether,2-乙氧基乙醇(乙二醇单乙醚)。,低 - 溶剂
METAB_00593,Anethole (trans-p-Anethole),metabolite,,C10H12O,Phenylpropanoid/benzenoid compound,Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound,茴香脑(反式对茴香脑)，由对甲氧基苯丙烯或苯丙氨酸途径生成，具有茴香和甜香。,中高 - 增强烟草茴香和甜香
METAB_00594,Estragole (p-Allylanisole),metabolite,,C10H12O,Phenylpropanoid/benzenoid compound,Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound,草蒿脑(对烯丙基苯甲醚)，由苯丙氨酸途径生成，具有茴香和辛香。,中 - 增强烟草茴香和辛香
METAB_00595,Myristicin,metabolite,,C11H12O3,Phenylpropanoid/benzenoid compound,Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound,肉豆蔻醚，由苯丙氨酸途径生成，具有辛香和木香。,中 - 增强烟草辛香和木香
METAB_00596,Apiol,metabolite,,C12H14O4,Phenylpropanoid/benzenoid compound,Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound,芹菜脑，由苯丙氨酸途径生成。,中 - 增强烟草辛香
METAB_00597,Safrole,metabolite,,C10H10O2,Phenylpropanoid/benzenoid compound,Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound,黄樟素，由苯丙氨酸途径生成，具有黄樟香和甜香。,中 - 增强烟草甜香和辛香
METAB_00598,Asarone,metabolite,,C12H16O3,Phenylpropanoid/benzenoid compound,Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound,细辛脑，由苯丙氨酸途径生成。,中 - 增强烟草辛香
METAB_00599,Elemicin,metabolite,,C12H16O3,Phenylpropanoid/benzenoid compound,Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound,榄香脂素，由苯丙氨酸途径生成。,中 - 增强烟草辛香
METAB_00600,Eugenol methyl ether (Methyleugenol),metabolite,,C11H14O2,Phenylpropanoid/benzenoid compound,Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound (Ether),Phenylpropanoid/benzenoid compound,甲基丁香酚，由丁香酚甲基化生成。,中 - 增强烟草丁香香和辛香
METAB_00601,Glucose,metabolite,C00031,C6H12O6,Carbohydrate,Carbohydrate,Carbohydrate,Carbohydrate,Carbohydrate from KEGG,
METAB_00602,Fructose,metabolite,C00095,C6H12O6,Carbohydrate,Carbohydrate,Carbohydrate,Carbohydrate,Carbohydrate from KEGG,
METAB_00603,Sucrose,metabolite,C00089,C12H22O11,Carbohydrate,Carbohydrate,Carbohydrate,Carbohydrate,Carbohydrate from KEGG,
METAB_00604,Pyruvate,metabolite,C00022,C3H3O3,Organic_acid,Organic_acid,Organic_acid,Organic_acid,Organic_acid from KEGG,
METAB_00605,Lactate,metabolite,C00186,C3H6O3,Organic_acid,Organic_acid,Organic_acid,Organic_acid,Organic_acid from KEGG,
METAB_00606,Acetate,metabolite,C00033,C2H3O2,Organic_acid,Organic_acid,Organic_acid,Organic_acid,Organic_acid from KEGG,
METAB_00607,Citrate,metabolite,C00158,C6H5O7,Organic_acid,Organic_acid,Organic_acid,Organic_acid,Organic_acid from KEGG,
METAB_00608,Alpha-ketoglutarate,metabolite,C00026,C5H4O5,Organic_acid,Organic_acid,Organic_acid,Organic_acid,Organic_acid from KEGG,
METAB_00609,Succinate,metabolite,C00042,C4H4O4,Organic_acid,Organic_acid,Organic_acid,Organic_acid,Organic_acid from KEGG,
METAB_00610,Fumarate,metabolite,C00122,C4H2O4,Organic_acid,Organic_acid,Organic_acid,Organic_acid,Organic_acid from KEGG,
METAB_00611,Malate,metabolite,C00149,C4H4O5,Organic_acid,Organic_acid,Organic_acid,Organic_acid,Organic_acid from KEGG,
METAB_00612,Oxaloacetate,metabolite,C00036,C4H2O5,Organic_acid,Organic_acid,Organic_acid,Organic_acid,Organic_acid from KEGG,
METAB_00613,Alanine,metabolite,C00041,C3H7NO2,Amino_acid,Amino_acid,Amino_acid,Amino_acid,Amino_acid from KEGG,
METAB_00614,Arginine,metabolite,C00062,C6H14N4O2,Amino_acid,Amino_acid,Amino_acid,Amino_acid,Amino_acid from KEGG,
METAB_00615,Aspartate,metabolite,C00049,C4H7NO4,Amino_acid,Amino_acid,Amino_acid,Amino_acid,Amino_acid from KEGG,
METAB_00616,Glutamate,metabolite,C00025,C5H9NO4,Amino_acid,Amino_acid,Amino_acid,Amino_acid,Amino_acid from KEGG,
METAB_00617,Glycine,metabolite,C00037,C2H5NO2,Amino_acid,Amino_acid,Amino_acid,Amino_acid,Amino_acid from KEGG,
METAB_00618,Leucine,metabolite,C00120,C6H13NO2,Amino_acid,Amino_acid,Amino_acid,Amino_acid,Amino_acid from KEGG,
METAB_00619,Lysine,metabolite,C00047,C6H14N2O2,Amino_acid,Amino_acid,Amino_acid,Amino_acid,Amino_acid from KEGG,
METAB_00620,Phenylalanine,metabolite,C00079,C9H11NO2,Amino_acid,Amino_acid,Amino_acid,Amino_acid,Amino_acid from KEGG,
METAB_00621,Tyrosine,metabolite,C00082,C9H11NO3,Amino_acid,Amino_acid,Amino_acid,Amino_acid,Amino_acid from KEGG,
METAB_00622,Valine,metabolite,C00183,C5H11NO2,Amino_acid,Amino_acid,Amino_acid,Amino_acid,Amino_acid from KEGG,
METAB_00623,Caffeine,metabolite,C07481,C8H10N4O2,Alkaloid,Alkaloid,Alkaloid,Alkaloid,Alkaloid from KEGG,
METAB_00624,Palmitic acid,metabolite,C00249,C16H32O2,Fatty_acid,Fatty_acid,Fatty_acid,Fatty_acid,Fatty_acid from KEGG,
METAB_00625,Choline,metabolite,C00114,C5H13NO,Lipid,Lipid,Lipid,Lipid,Lipid from KEGG,
METAB_00626,ATP,metabolite,C00002,C10H16N5O13P3,Nucleotide,Nucleotide,Nucleotide,Nucleotide,Nucleotide from KEGG,
METAB_00627,ADP,metabolite,C00008,C10H15N5O10P2,Nucleotide,Nucleotide,Nucleotide,Nucleotide,Nucleotide from KEGG,
METAB_00628,AMP,metabolite,C00020,C10H14N5O7P,Nucleotide,Nucleotide,Nucleotide,Nucleotide,Nucleotide from KEGG,
METAB_00629,beta-Carotene,metabolite,C02094,C40H56,Carotenoid,Carotenoid,Carotenoid,Carotenoid,Carotenoid from KEGG,
METAB_00630,Lycopene,metabolite,C03354,C40H56,Carotenoid,Carotenoid,Carotenoid,Carotenoid,Carotenoid from KEGG,
METAB_00631,Chlorogenic acid,metabolite,C00352,C16H18O9,Phenylpropanoid,Phenylpropanoid,Phenylpropanoid,Phenylpropanoid,Phenylpropanoid from KEGG,
METAB_00632,Metabolite_632,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 632,
METAB_00633,Metabolite_633,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 633,
METAB_00634,Metabolite_634,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 634,
METAB_00635,Metabolite_635,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 635,
METAB_00636,Metabolite_636,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 636,
METAB_00637,Metabolite_637,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 637,
METAB_00638,Metabolite_638,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 638,
METAB_00639,Metabolite_639,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 639,
METAB_00640,Metabolite_640,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 640,
METAB_00641,Metabolite_641,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 641,
METAB_00642,Metabolite_642,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 642,
METAB_00643,Metabolite_643,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 643,
METAB_00644,Metabolite_644,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 644,
METAB_00645,Metabolite_645,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 645,
METAB_00646,Metabolite_646,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 646,
METAB_00647,Metabolite_647,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 647,
METAB_00648,Metabolite_648,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 648,
METAB_00649,Metabolite_649,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 649,
METAB_00650,Metabolite_650,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 650,
METAB_00651,Metabolite_651,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 651,
METAB_00652,Metabolite_652,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 652,
METAB_00653,Metabolite_653,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 653,
METAB_00654,Metabolite_654,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 654,
METAB_00655,Metabolite_655,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 655,
METAB_00656,Metabolite_656,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 656,
METAB_00657,Metabolite_657,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 657,
METAB_00658,Metabolite_658,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 658,
METAB_00659,Metabolite_659,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 659,
METAB_00660,Metabolite_660,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 660,
METAB_00661,Metabolite_661,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 661,
METAB_00662,Metabolite_662,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 662,
METAB_00663,Metabolite_663,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 663,
METAB_00664,Metabolite_664,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 664,
METAB_00665,Metabolite_665,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 665,
METAB_00666,Metabolite_666,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 666,
METAB_00667,Metabolite_667,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 667,
METAB_00668,Metabolite_668,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 668,
METAB_00669,Metabolite_669,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 669,
METAB_00670,Metabolite_670,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 670,
METAB_00671,Metabolite_671,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 671,
METAB_00672,Metabolite_672,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 672,
METAB_00673,Metabolite_673,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 673,
METAB_00674,Metabolite_674,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 674,
METAB_00675,Metabolite_675,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 675,
METAB_00676,Metabolite_676,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 676,
METAB_00677,Metabolite_677,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 677,
METAB_00678,Metabolite_678,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 678,
METAB_00679,Metabolite_679,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 679,
METAB_00680,Metabolite_680,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 680,
METAB_00681,Metabolite_681,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 681,
METAB_00682,Metabolite_682,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 682,
METAB_00683,Metabolite_683,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 683,
METAB_00684,Metabolite_684,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 684,
METAB_00685,Metabolite_685,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 685,
METAB_00686,Metabolite_686,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 686,
METAB_00687,Metabolite_687,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 687,
METAB_00688,Metabolite_688,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 688,
METAB_00689,Metabolite_689,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 689,
METAB_00690,Metabolite_690,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 690,
METAB_00691,Metabolite_691,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 691,
METAB_00692,Metabolite_692,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 692,
METAB_00693,Metabolite_693,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 693,
METAB_00694,Metabolite_694,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 694,
METAB_00695,Metabolite_695,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 695,
METAB_00696,Metabolite_696,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 696,
METAB_00697,Metabolite_697,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 697,
METAB_00698,Metabolite_698,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 698,
METAB_00699,Metabolite_699,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 699,
METAB_00700,Metabolite_700,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 700,
METAB_00701,Metabolite_701,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 701,
METAB_00702,Metabolite_702,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 702,
METAB_00703,Metabolite_703,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 703,
METAB_00704,Metabolite_704,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 704,
METAB_00705,Metabolite_705,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 705,
METAB_00706,Metabolite_706,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 706,
METAB_00707,Metabolite_707,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 707,
METAB_00708,Metabolite_708,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 708,
METAB_00709,Metabolite_709,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 709,
METAB_00710,Metabolite_710,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 710,
METAB_00711,Metabolite_711,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 711,
METAB_00712,Metabolite_712,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 712,
METAB_00713,Metabolite_713,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 713,
METAB_00714,Metabolite_714,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 714,
METAB_00715,Metabolite_715,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 715,
METAB_00716,Metabolite_716,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 716,
METAB_00717,Metabolite_717,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 717,
METAB_00718,Metabolite_718,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 718,
METAB_00719,Metabolite_719,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 719,
METAB_00720,Metabolite_720,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 720,
METAB_00721,Metabolite_721,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 721,
METAB_00722,Metabolite_722,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 722,
METAB_00723,Metabolite_723,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 723,
METAB_00724,Metabolite_724,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 724,
METAB_00725,Metabolite_725,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 725,
METAB_00726,Metabolite_726,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 726,
METAB_00727,Metabolite_727,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 727,
METAB_00728,Metabolite_728,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 728,
METAB_00729,Metabolite_729,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 729,
METAB_00730,Metabolite_730,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 730,
METAB_00731,Metabolite_731,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 731,
METAB_00732,Metabolite_732,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 732,
METAB_00733,Metabolite_733,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 733,
METAB_00734,Metabolite_734,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 734,
METAB_00735,Metabolite_735,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 735,
METAB_00736,Metabolite_736,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 736,
METAB_00737,Metabolite_737,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 737,
METAB_00738,Metabolite_738,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 738,
METAB_00739,Metabolite_739,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 739,
METAB_00740,Metabolite_740,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 740,
METAB_00741,Metabolite_741,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 741,
METAB_00742,Metabolite_742,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 742,
METAB_00743,Metabolite_743,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 743,
METAB_00744,Metabolite_744,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 744,
METAB_00745,Metabolite_745,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 745,
METAB_00746,Metabolite_746,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 746,
METAB_00747,Metabolite_747,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 747,
METAB_00748,Metabolite_748,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 748,
METAB_00749,Metabolite_749,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 749,
METAB_00750,Metabolite_750,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 750,
METAB_00751,Metabolite_751,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 751,
METAB_00752,Metabolite_752,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 752,
METAB_00753,Metabolite_753,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 753,
METAB_00754,Metabolite_754,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 754,
METAB_00755,Metabolite_755,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 755,
METAB_00756,Metabolite_756,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 756,
METAB_00757,Metabolite_757,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 757,
METAB_00758,Metabolite_758,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 758,
METAB_00759,Metabolite_759,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 759,
METAB_00760,Metabolite_760,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 760,
METAB_00761,Metabolite_761,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 761,
METAB_00762,Metabolite_762,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 762,
METAB_00763,Metabolite_763,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 763,
METAB_00764,Metabolite_764,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 764,
METAB_00765,Metabolite_765,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 765,
METAB_00766,Metabolite_766,metabolite,,,Unknown,Unknown,Unknown,Unknown,Putative metabolite 766,
